"Day ","Items ","Note ","Amount "
"63","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"63","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"63","Rental Expense","Cash Payment - Rental - Miami","-1800"
"62","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"62","Marketing Expense","Cash Payment - Marketing - Detroit - Mouthwash","-1000"
"62","Marketing Expense","Cash Payment - Marketing - Detroit - Shampoo","-998"
"62","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"62","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"62","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"62","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"62","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"62","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"62","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"62","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"62","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"62","Salary Expense","Cash Payment - Salary Expense","-29946"
"62","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 339","-15000"
"62","Retail","Revenue - Retail Sales Detroit - Mouthwash","4020"
"62","Retail","Revenue - Retail Sales Detroit - Body Wash  ","4680"
"62","Retail","Revenue - Retail Sales Detroit - Shampoo","6840"
"62","Retail","Revenue - Retail Sales San Francisco - Mouthwash","1920"
"62","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","3420"
"62","Retail","Revenue - Retail Sales San Francisco - Shampoo","2280"
"62","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","17010"
"62","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","28440"
"62","Retail","Revenue - Retail Sales Los Angeles - Shampoo","6210"
"62","Retail","Revenue - Retail Sales New York - Mouthwash","59940"
"62","Retail","Revenue - Retail Sales New York - Body Wash  ","85950"
"62","Retail","Revenue - Retail Sales New York - Shampoo","29340"
"62","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","3300"
"62","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","8160"
"62","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","3480"
"62","Retail","Revenue - Retail Sales Chicago - Mouthwash","2340"
"62","Retail","Revenue - Retail Sales Chicago - Body Wash  ","3480"
"62","Retail","Revenue - Retail Sales Chicago - Shampoo","1860"
"62","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"62","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"62","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"62","Rental Expense","Cash Payment - Rental - New York","-4020"
"62","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"62","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"62","Rental Expense","Cash Payment - Rental - Miami","-1800"
"61","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9981 ","-6750"
"61","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9981 ","-33150"
"61","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9981 ","-7220"
"61","Marketing Expense","Cash Payment - Marketing - Detroit - Mouthwash","-1000"
"61","Marketing Expense","Cash Payment - Marketing - Detroit - Shampoo","-998"
"61","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"61","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"61","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"61","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"61","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"61","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"61","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"61","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"61","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"61","Salary Expense","Cash Payment - Salary Expense","-29090"
"61","Retail","Revenue - Retail Sales Detroit - Mouthwash","3850"
"61","Retail","Revenue - Retail Sales Detroit - Body Wash  ","4550"
"61","Retail","Revenue - Retail Sales Detroit - Shampoo","4130"
"61","Retail","Revenue - Retail Sales San Francisco - Mouthwash","1260"
"61","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","2870"
"61","Retail","Revenue - Retail Sales San Francisco - Shampoo","2310"
"61","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","12240"
"61","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","30420"
"61","Retail","Revenue - Retail Sales Los Angeles - Shampoo","5310"
"61","Retail","Revenue - Retail Sales New York - Mouthwash","36090"
"61","Retail","Revenue - Retail Sales New York - Body Wash  ","96840"
"61","Retail","Revenue - Retail Sales New York - Shampoo","23670"
"61","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","2240"
"61","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","6160"
"61","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","2730"
"61","Retail","Revenue - Retail Sales Chicago - Mouthwash","1610"
"61","Retail","Revenue - Retail Sales Chicago - Body Wash  ","2660"
"61","Retail","Revenue - Retail Sales Chicago - Shampoo","1680"
"61","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"61","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"61","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"61","Rental Expense","Cash Payment - Rental - New York","-4020"
"61","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"61","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"61","Rental Expense","Cash Payment - Rental - Miami","-1800"
"60","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9854 ","-4650"
"60","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9854 ","-5720"
"60","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9854 ","-10330"
"60","Marketing Expense","Cash Payment - Marketing - Detroit - Mouthwash","-1000"
"60","Marketing Expense","Cash Payment - Marketing - Detroit - Shampoo","-998"
"60","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"60","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"60","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"60","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"60","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"60","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"60","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"60","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"60","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"60","Salary Expense","Cash Payment - Salary Expense","-28456"
"60","Retail","Revenue - Retail Sales Detroit - Mouthwash","4550"
"60","Retail","Revenue - Retail Sales Detroit - Body Wash  ","4060"
"60","Retail","Revenue - Retail Sales Detroit - Shampoo","6090"
"60","Retail","Revenue - Retail Sales San Francisco - Mouthwash","1400"
"60","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","2450"
"60","Retail","Revenue - Retail Sales San Francisco - Shampoo","1820"
"60","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","17910"
"60","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","31770"
"60","Retail","Revenue - Retail Sales Los Angeles - Shampoo","8280"
"60","Retail","Revenue - Retail Sales New York - Mouthwash","51390"
"60","Retail","Revenue - Retail Sales New York - Body Wash  ","91800"
"60","Retail","Revenue - Retail Sales New York - Shampoo","22860"
"60","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","2380"
"60","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","8960"
"60","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","2730"
"60","Retail","Revenue - Retail Sales Chicago - Mouthwash","1820"
"60","Retail","Revenue - Retail Sales Chicago - Body Wash  ","3220"
"60","Retail","Revenue - Retail Sales Chicago - Shampoo","1820"
"60","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"60","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"60","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"60","Rental Expense","Cash Payment - Rental - New York","-4020"
"60","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"60","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"60","Rental Expense","Cash Payment - Rental - Miami","-1800"
"59","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9794 ","-5400"
"59","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9794 ","-7140"
"59","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9794 ","-7220"
"59","Marketing Expense","Cash Payment - Marketing - Detroit - Mouthwash","-1000"
"59","Marketing Expense","Cash Payment - Marketing - Detroit - Shampoo","-998"
"59","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"59","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"59","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"59","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"59","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"59","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"59","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"59","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"59","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"59","Salary Expense","Cash Payment - Salary Expense","-28414"
"59","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 339","-15000"
"59","Retail","Revenue - Retail Sales Detroit - Mouthwash","3150"
"59","Retail","Revenue - Retail Sales Detroit - Body Wash  ","4125"
"59","Retail","Revenue - Retail Sales Detroit - Shampoo","4500"
"59","Retail","Revenue - Retail Sales San Francisco - Mouthwash","1500"
"59","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","2400"
"59","Retail","Revenue - Retail Sales San Francisco - Shampoo","1650"
"59","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","15675"
"59","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","26030"
"59","Retail","Revenue - Retail Sales Los Angeles - Shampoo","7220"
"59","Retail","Revenue - Retail Sales New York - Mouthwash","45125"
"59","Retail","Revenue - Retail Sales New York - Body Wash  ","99180"
"59","Retail","Revenue - Retail Sales New York - Shampoo","24225"
"59","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","1725"
"59","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","8025"
"59","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","2625"
"59","Retail","Revenue - Retail Sales Chicago - Mouthwash","1425"
"59","Retail","Revenue - Retail Sales Chicago - Body Wash  ","3225"
"59","Retail","Revenue - Retail Sales Chicago - Shampoo","1425"
"59","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"59","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"59","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"59","Rental Expense","Cash Payment - Rental - New York","-4020"
"59","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"59","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"59","Rental Expense","Cash Payment - Rental - Miami","-1800"
"58","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"58","Human Resource Expense","Counselled","-2000"
"58","Marketing Expense","Cash Payment - Marketing - Detroit - Mouthwash","-1000"
"58","Marketing Expense","Cash Payment - Marketing - Detroit - Shampoo","-998"
"58","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"58","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"58","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"58","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"58","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"58","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"58","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"58","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"58","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"58","Salary Expense","Cash Payment - Salary Expense","-28414"
"58","Retail","Revenue - Retail Sales Detroit - Mouthwash","8700"
"58","Retail","Revenue - Retail Sales Detroit - Body Wash  ","18750"
"58","Retail","Revenue - Retail Sales Detroit - Shampoo","13200"
"58","Retail","Revenue - Retail Sales San Francisco - Mouthwash","5550"
"58","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","8175"
"58","Retail","Revenue - Retail Sales San Francisco - Shampoo","8550"
"58","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","25270"
"58","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","44365"
"58","Retail","Revenue - Retail Sales Los Angeles - Shampoo","15010"
"58","Retail","Revenue - Retail Sales New York - Mouthwash","62605"
"58","Retail","Revenue - Retail Sales New York - Body Wash  ","111815"
"58","Retail","Revenue - Retail Sales New York - Shampoo","45885"
"58","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","5325"
"58","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","13125"
"58","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","7725"
"58","Retail","Revenue - Retail Sales Chicago - Mouthwash","6150"
"58","Retail","Revenue - Retail Sales Chicago - Body Wash  ","11025"
"58","Retail","Revenue - Retail Sales Chicago - Shampoo","5325"
"58","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"58","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"58","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"58","Rental Expense","Cash Payment - Rental - New York","-4020"
"58","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"58","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"58","Rental Expense","Cash Payment - Rental - Miami","-1800"
"57","Wholesales (B2B)","Revenue - B2B SO ID: 6598","1437040"
"57","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 6598","-81000"
"57","Human Resource Expense","Staff Dismiss","-55000"
"57","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"57","Marketing Expense","Cash Payment - Marketing - Detroit - Mouthwash","-1000"
"57","Marketing Expense","Cash Payment - Marketing - Detroit - Shampoo","-998"
"57","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"57","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"57","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"57","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"57","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"57","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"57","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"57","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
